index,HMBCX,MNMCX,PATCX,PB01,PB02,PB03,PB04,PB05,PB06,PB07,PB08,PB09,PB11,PB12,PB14,PB15,PB16,PSGCX,PB19,PB10,PB13,PB18
1497,nan,0.9832019644734274,0.8819080422436176,0.9320570525588089,0.8610879541660783,0.8843311292876805,0.665390000904713,0.5421167355773465,0.4170994271450879,nan,0.9737720909742132,0.9619891363368852,0.9891139439715689,0.9383436004892552,nan,0.5155031716776411,0.9906833950151913,0.9633710340604845,nan,nan,nan,nan
1497_dis,nan,179.28443904102815,140.8124353660132,208.72116405413465,199.52132812818576,274.2688912975844,285.465062664432,338.42286517504175,346.9129257809496,nan,203.90730630112904,283.4175190264162,151.32413753583026,165.44315605611342,nan,401.4070956686936,241.38564854427756,108.08157801343556,nan,nan,nan,nan
1511,0.8864708887532589,0.8997145338643604,0.9147796166554316,0.8973661310931393,0.8852419472047734,0.8407271004109624,0.7234620769992395,0.7685550700854301,nan,nan,0.9285331520616675,0.9764615146731348,0.9448357088908859,0.9228038635853315,nan,nan,0.9512745105001789,0.8887892421385043,0.9118666334043478,nan,nan,nan
1511_dis,132.84068135920705,184.60840326025567,138.26833039353193,205.52236952669895,195.35884788249996,268.88585988431953,279.6901329928283,332.2787868891442,nan,nan,204.08586197184889,278.6429093103062,154.2615314108076,174.49023843864072,nan,nan,248.01950808020092,114.12613358468334,472.76511496168365,nan,nan,nan
1532,nan,0.8571593716089247,0.9514457257910497,0.9507324122452415,0.9452605785454462,0.8901787944974967,0.5787988644419393,nan,nan,0.9648738847285412,0.9234626242850534,0.9437142959816067,0.9396125365029135,0.506344339779033,nan,nan,0.7089346416289275,0.9303441907979002,nan,nan,nan,nan
1532_dis,nan,207.63076443333867,77.68197881881537,149.61628863754768,127.86294251508941,197.33922936776253,206.6116531239638,nan,nan,160.7488236725842,182.7221650675649,212.96052208576253,154.32661032830197,225.83749276603254,nan,nan,286.11904025813107,133.89151348253074,nan,nan,nan,nan
1540,0.9249343520485199,0.9071034716194651,0.9154504553497202,0.9098657986369632,0.9451247862750779,0.8814043520054714,nan,0.5033104869350148,nan,0.8459976225308348,0.9251870879581763,0.7785379445682334,0.9330240688514986,0.8898317524412919,nan,nan,0.9602393562628917,0.8858965176947728,nan,nan,nan,nan
1540_dis,123.53955350857287,166.6840952115588,137.17152978604662,203.37962387099984,197.11167974513106,273.6159865826367,nan,340.8196476458535,nan,235.80286378883187,193.6637514456333,280.236751548858,139.5081507725762,154.9340716854535,nan,nan,229.59606450773944,95.28622844100784,nan,nan,nan,nan
1597,0.9324377101464153,0.9160549021628118,0.9421053208639196,0.8892623814682467,0.7942623404052334,0.9439709579606069,0.8659763843740635,0.5333901189668007,0.7546819896233856,0.9685322071276614,0.9899493800317016,0.9709911803633083,0.9379751004395964,0.9717381038483643,nan,0.756574671554235,0.9826142959130866,0.9334521443040843,0.725248782489269,nan,nan,nan
1597_dis,76.79100590200213,108.70172053341138,124.91719000676403,148.17791310330057,170.84713148282611,247.84136646179306,279.77556104157713,336.27261909732937,319.9284732264262,213.32751631932018,101.75442485156607,230.0338299063269,68.48371754770812,161.97121076518448,nan,375.40948336002515,186.911689624667,75.9845193441428,453.2885368742589,nan,nan,nan
1637,0.968037377768487,nan,0.8851150129848036,0.9403988655457142,0.905518251459896,0.8739740068468923,0.8321443904748604,0.6959258028969051,nan,0.9482702634812306,0.9675957843603273,0.948520540012485,0.9777079210471108,0.9290353691073416,nan,nan,0.9797275796517299,0.9431643531893051,nan,nan,nan,nan
1637_dis,133.51797248457098,nan,143.02320142496782,210.07910340974837,201.5409669229939,276.3325534167475,287.86889516559313,340.8513067165179,nan,238.9175850264011,203.99210303402742,284.9691224641966,151.23653795631796,164.16028772282823,nan,nan,239.7772575962524,108.13769497621276,nan,nan,nan,nan
1934,0.8470943845960638,0.8266074079377076,nan,0.8706701308310302,0.8901813893998098,0.8455540138374649,0.7482196169003231,nan,0.7572103296644903,0.8601537547369045,0.7863080859939581,0.8974355940396193,0.8400435162509119,0.7338570616767334,nan,0.6960681135221489,0.7433300936761212,0.8352981814850936,0.4963513364154677,nan,nan,nan
1934_dis,69.1481643107641,198.51944425288102,nan,62.074342733542984,54.28771517903083,134.67393218688156,163.33879978936517,nan,209.44517367040723,97.44806583306108,123.25690368586523,132.3837479568203,129.9429986243145,252.13944095352105,nan,265.86696146135193,286.4123912787284,142.12809399241686,345.0476926900024,nan,nan,nan
1936,0.7753433427327524,0.7115859576535497,nan,0.7963941626353411,0.8318090119570101,0.8168478943132756,0.7359091395121256,nan,0.7117044783209245,0.7904549073688848,0.7121830612599847,0.8345516838712733,0.739044854913622,nan,nan,0.7161450205560032,0.7776018593260868,0.763611473843352,nan,nan,nan,nan
1936_dis,67.49499608509005,197.6599917016529,nan,59.36335083184195,52.41149713869231,133.83000344841784,163.0259800103175,nan,208.81019926342057,96.44725866177113,121.41330422791685,130.9208310241209,128.7531549220831,nan,nan,265.33250062457904,285.738506372487,141.52972268465726,nan,nan,nan,nan
2049,0.8021618137506485,0.7815663892369715,0.7256691452931224,0.8370423311088508,0.839632963825701,0.7981747711840098,0.6298796781477842,0.8187031294427851,0.6661890049760923,0.7828934999474073,nan,0.8522178790685844,0.7718204910358358,0.5716861652302876,nan,0.14351440197212598,nan,0.803136613821351,0.6831321640606121,nan,nan,nan
2049_dis,67.93264426960482,198.04032893850658,18.130259089818175,59.371137814864355,52.19664597687921,133.53433164354738,162.70940515989585,220.37121225728418,208.49894416078925,96.16502364425186,nan,130.70221902867604,129.14413752731377,252.2568785414528,nan,265.013984422477,nan,141.9236843116852,344.2589398773962,nan,nan,nan
2152,0.8598294783803446,nan,0.8409611849031522,0.877838483376935,0.9424121713682116,0.8427873705636346,nan,0.7747008061933605,0.7830564762938952,nan,0.8381727269345884,0.9088695155134012,0.8621902485333572,0.847432981346637,nan,nan,nan,nan,0.6929824402832414,nan,nan,nan
2152_dis,68.48317107042973,nan,18.642889074925733,59.897372116365325,52.29700595869964,133.45207230772795,nan,220.12198312186888,208.38648162246164,nan,122.3174476618064,130.84536588254355,129.63516655330966,252.53126613440415,nan,nan,nan,nan,344.118124779507,nan,nan,nan
2170,0.8511645284328128,nan,nan,0.8407162329678682,0.895417040646429,0.8174211335588185,nan,0.8887579759418989,0.7629211997371065,0.8319392898203732,0.7768081167681997,0.9053691771956262,0.8266553144159099,0.7045414546953862,nan,nan,0.8965545807662983,0.8768414980250204,0.7379706768548621,nan,nan,nan
2170_dis,67.7610138174528,nan,nan,59.3877374541922,52.216736208716824,133.61766352489644,nan,220.45006571874382,208.59790585822017,96.22858420206846,121.65375595772453,130.79544573565127,129.01957810016776,252.1155039033974,nan,nan,285.99860564344635,141.76920114102694,344.3680172853446,nan,nan,nan
